ReferenceID;StartDate;CategoryID;CategoryGroupID;SellerTypeID;SellerMemberID;EndDate;ListingTypeID;IsRelist;IsLiveOnSite;NoOfPhotos;StartPrice
0xFF3A5DF24AFF374F8629239BA456F0BDC7D56128;20161101;8222;1870;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;8;83,4
0x8FA2AD33B36FBC4F9EC2A36DA1E62A6F68E5DCAB;20161101;8222;1870;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;8;27,6
0x5D39AA1FDA90B136EBC5EB825F98791BF0F15765;20161101;8222;1870;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;8;22,3
0xA8F822D9B1DA201A9CE7AAC31FFAADB41CD0C8DE;20161101;8222;1870;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;4;16,7
0x3A7791915B214899E8A8F74D2A3D4699592DFBB0;20161101;8222;1870;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;4;90,6
0xAD4BB7AEB32DCCFCBF40F05CE6830D88BFBEFB25;20161101;8222;1870;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;4;15,5
0x0741FFBE4F58374B2C1947FD220C118D1CD9EB38;20161101;8222;1870;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;4;88,9
0xC34C34C140757C246692954E300DEEA0D55185F8;20161101;3945;8507;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;8;49,6
0x11D0D34118A41F6BC3EA218F55A290A5E3107E0A;20161101;3945;8507;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;8;15,7
0x45419F15D369C186E35B4D59AB2C3B4AC0DAF521;20161101;3945;8507;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;8;39,6
0xB6603C3616E27B72F5E7630B59AEDF2F1A02CA99;20161101;3945;8507;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;8;19,6
0x92B3189582EDD54E400F58C0F4D2FEB3E99010C5;20161101;3945;8507;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;8;68,9
0x243B773CE2DC6D3E3FCF102E73C1E7A310FF3B36;20161101;3945;8507;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;8;47,4
0x186D30B92C784E60ED91ABDC4955A5B64FC71491;20161101;3945;8507;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;8;90
0x2CC03299789C2F0FA033A95706F3FE463688364D;20161101;3945;8507;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;8;26,6
0xAB2CF5E35024CC055D8AE9BD96A93C67448C7BEE;20161101;3945;8507;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;8;97,2
0xA60F4847D6E373DE57D3EC256ED1D5AD5DC20F32;20161101;3945;8507;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;8;61,5
0x18B1F4423B1EA37320D1CE550210B73B941C637C;20161101;3945;8507;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;8;84,3
0x03FE66545574975B1F2FE0CE690C6CE8104A302B;20161101;3945;8507;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;8;59,3
0xFE4C062CD888C8CF7AD068CB2EF59175E9EF5F31;20161101;3945;8507;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;8;25,1
0x99E77466D57F84F9F6B7C74A3C720F82F6C08A3B;20161101;3945;8507;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;7;95,8
0x5C5450879558DC6655FD8E653F915989249C69D1;20161101;3945;8507;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;7;98,7
0x235DDF784EB304B6D0F689E9071BB4D81AD0A198;20161101;3945;8507;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;7;40,8
0x735B6BDE9B8C91F22922974FA801C5893A95B4E2;20161101;3945;8507;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;7;6,3
0x67B796CB4875C9F751BFF4334C98D7B31D7D039E;20161101;3945;8507;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;7;62,9
0x66343E160A1ACB14C197D55FA0C2B4A0EB5FE4FC;20161101;3945;8507;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;7;32,3
0x2332E5D1327BDF4BF3C4766C2BE0BAC6C9566743;20161101;3945;8507;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;7;61,1
0x09A03BD4151D02EFFA484A561CFB7E25F0751193;20161101;8942;3285;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;7;57,1
0x42BDBA13D19A2AE2739B49543E3F298BD625D7B6;20161101;3858;5825;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;5;33,4
0x0693B63A478A286737ACAEDA064FE580B23D9097;20161101;3858;5825;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;5;39,8
0x2E75CFEC9B0B6E445A26DF74A390D6645061BB45;20161101;3858;5825;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;5;83,7
0x2C79CA082273EADE587DF9E1F2536B1A29E27F99;20161101;3858;5825;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;5;14,9
0xBC2E5A3EB27FFC5787DA7780136912B2A40136A0;20161101;3858;5825;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;5;32,9
0x0E36F681CE8C9CA7C5C74CEA350D742E32A457EC;20161101;3858;5825;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;5;42
0x47996950AAA6F4F42D0D6C93701E2D3B3703580C;20161101;3404;3066;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;3;92,6
0x36E1C3492A79BF5D2F9F7F568CB8D4B464AE3815;20161101;3404;3066;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;3;45,2
0x9BD5F49BF6B77DFCE1227C15DDC3E2236DBA1661;20161101;3404;3066;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;3;29,2
0x7E5CDEAD39ADF4D4F2A49680504CCDF22195B456;20161101;3404;3066;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;3;95,7
0x65F7CE83DE1BA2A073490BEC9E8A9250D4F0A0FA;20161101;3404;3066;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;4;32,9
0x638DE77B435520A53B8F2206860955737DA690CA;20161101;3404;3066;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;4;90,3
0xC67A9AFC22C07E467492740C2C0A7B3AAD01AAA2;20161101;3404;3066;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;4;95,1
0x52493373AAF407AAF199E514AFA0F27237D1F9A9;20161101;3404;3066;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;4;75
0x87F450171D911751162D388271BCE3FD475EF8C8;20161101;3404;3066;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;4;99,4
0xD0232CEFCB8ACFD558F8A2B5CCB690B9E06F854D;20161101;61;2915;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;5;60,4
0x0BE3B6CEE93928C136E2E8B4CDAC5B527792A470;20161101;61;2915;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;5;28,2
0xB0D30E08FF34B7C5B1493C7EAA51EE21DD9AAE6D;20161101;61;2915;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;5;69,9
0x662E21150E4100DD0BC026A21A17BC26E7B03319;20161101;61;2915;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;5;45,5
0x4E66DEB0B95A4B1698B87F020DCBB8DCB276201B;20161101;61;2915;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;5;22,1
0x05747F37291F1E2DE5D328C2B9AAFEFDAAFD3A68;20161101;61;2915;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;5;60,1
0x822D90C1F789BCE99C772595E79AD274ED4E07B0;20161101;61;2915;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;5;17,4
0x947095CB4F68E1723AA37AE7F8D4254228FAD714;20161101;61;2915;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;5;58,5
0x2066262D72E301FF134AE209CFDB39F40C4C5268;20161101;4592;2897;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;11;4,1
0xA3C2E999C88DFC89A8FAF7E30ADE776759F5686A;20161101;4592;2897;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;11;42,7
0x3D8F7BA92D18356E7D30D33A31775203840A1330;20161101;4592;2897;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;11;62
0x427F28ACD552B54EFC16C1A68A7F11F72520AB74;20161101;4592;2897;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;11;52,4
0x7E4FB4416BE3099E660B6C782979F527A2D06CEC;20161101;4592;2897;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;11;22,5
0x796CAA853F368D793254436A03ED99FBF3CD73A9;20161101;4592;2897;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;11;33,4
0xCEBB0884658A63179A0997FFD520CDE666B0D1A7;20161101;8938;3281;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;2;59,9
0xABDF3E0A2F5A06C412BFC35982C71B791237A15E;20161101;8938;3281;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;2;60,9
0xEB18403E35675D02654C12740D398D747F70E842;20161101;8938;3281;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;2;87,1
0xCAA04799B1FC949F6E60683CF6B92B6625FEEACF;20161101;8938;3281;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;2;97,7
0x02419408F76AF2253F81B2AFF3CC460D502677CA;20161101;8938;3281;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;2;96,9
0x8B5777504904882085CF1D71399D80D24BB63319;20161101;8941;3284;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;7;54,6
0x1435C150E3E8EF64EBB842E86DB36AF053836927;20161101;8941;3284;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;7;67,9
0xF3670E054E3D7E20A2432A335A6D00585B925817;20161101;8941;3284;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;7;63,5
0xC2FB1D5C8D88F577B7D8C0ABD88FD0A3C15EDB10;20161101;8941;3284;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;7;45,6
0x8BA83FE094A6B30EF69DE980178B3158BCC9BA9D;20161101;6063;1897;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;1;60,8
0x422E7C9B197ABFA754012BB1E8918F2A603050D5;20161101;6063;1897;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;1;88,6
0x620ECC601644069B5436DC88F4C6DCB6ED41BCBC;20161101;6063;1897;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;2;91,4
0xC3FA513CE5B77D01610551F10CDF955FC50E4CC8;20161101;6063;1897;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;2;90,1
0xCD9C7AD0B6808216F24F5A04BD25CDE12E5E623B;20161101;6063;1897;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;2;80,4
0xE5EF435F7EFBD28BC1FB902818AC9DB47F804878;20161101;6063;1897;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;1;13
0xDC340E5DC9947F15696210D7F1D4D96DDDC34F91;20161101;6063;1897;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;1;10,3
0x86406558EE1605B1F7D891B16EE9823DC231B74A;20161101;6063;1897;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;1;17,3
0xBAE9EBF6CE24352B2F8C93A5FA4D917F4D0C45DA;20161101;6063;1897;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;1;66,5
0x130BA2B3999FED886C1B374D0BCDD46EA9B4C626;20161101;6063;1897;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;1;23,6
0x0B4079D2CF30F6868AC9A3760E4E0D571D8B1605;20161101;6063;1897;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;1;7,5
0x2845FAAA93A07C6A6E6576D0A947183FCB367DE0;20161101;6063;1897;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;1;70,1
0x2DC241B318A0B837672BA1B7C81F4400EB89277C;20161101;6063;1897;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;2;74,3
0x435D7AAB6402B4641136B6363DCBBA4300505FE4;20161101;6063;1897;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;2;79,4
0x4C4CA93AF2D48A82DE48CD580316E6622F27AF62;20161101;9888;8277;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;8;51,1
0x4242385332F8FA13A2EACBEB0197BB4CD8A67302;20161101;9888;8277;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;8;46,9
0x0D558A325A30F3DCCAE7F3C47D316F299756AA1B;20161101;9888;8277;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;8;35,8
0xEE72726D50B12D921BAB1CB1D908578B64110E3B;20161101;9888;8277;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;8;9,9
0xE44A09AB48C4B1045075A9D4089B3DFAC89D626C;20161101;1307;6093;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;10;29,4
0x009B8CB4E995E47E10445AAC16659F1E256AA564;20161101;1307;6093;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;10;67,8
0xE0AAB193346F44B4A14E5747AA004EBB782AA24D;20161101;1307;6093;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;10;4,1
0x3AD4B7E913B73519F73BFD1506DBFBDF2CFAA71A;20161101;1307;6093;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;10;25,8
0x2C7E044CC8E39F3685E5C6F7C6EB6163F064014F;20161101;1307;6093;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;10;97,6
0x706966E1D124BC855D2F4DA5D7998177E856E8E2;20161101;1307;6093;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;10;19,3
0x9BD366A27A835372F2456356C916F6CBF9DD79E0;20161101;5951;6095;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;16;83,6
0x454F222046DFB994F7C8486898775CF72B49684D;20161101;5951;6095;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;16;37,4
0x32655C3AC9072525E6D203D87C5AD46039AF3A89;20161101;5951;6095;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;16;12,7
0x05F34DC3ED60117761365DC06472444D0236456C;20161101;5951;6095;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;16;56,6
0xC1447357917D0482783F3299E715F4273263D071;20161101;5951;6095;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;16;12
0x2E794F2ACCF760F8F3527474B3C35E4ED094CC24;20161101;5951;6095;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;10;27,3
0xC8713E5B3FC13E4545DB64DAEE4C76E656A67D2B;20161101;5951;6095;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;10;20,4
0x9D29490E14D07CE72605F9272F718B00ECB25752;20161101;5951;6095;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;10;78,4
0x12478CF24675AC5991673FC0E4D892A52AC1823A;20161101;5951;6095;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;16;59,7
0x5736849F9503175938D776103EC0A91C1D5F4A2D;20161101;5951;6095;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;16;86,3
0x3C8B8A1D11968193837ACE2FB99FC6A2EFBE71D7;20161101;5951;6095;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;16;73
0x871ECA74604CEB8E93605F80C827C67A60C756F2;20161101;5951;6095;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;16;68,3
0x96663646F50C0441757D1308FB7CADC8E57305BD;20161101;5951;6095;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;16;77,5
0x9283F051BDF70D5833280292790698CED55A60F8;20161101;5951;6095;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;16;78,2
0xA6E3446C81D6F3BB0A0B571EE952A539EA5E3EC1;20161101;5951;6095;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;16;34,2
0x63287A41BD6B6D7AAB2BD1E3E2886FFF1D8B9B98;20161101;5951;6095;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;16;10,8
0x27F1C79294FC11DBA989DBF71675F7592ACBA3B4;20161101;4866;6680;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;9;6
0xDE16C2D7D307069F309C59C3E1ABC9385403ACAB;20161101;4866;6680;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;9;90,2
0xA388D4C156DD05880B091468CE077ADFDB84EAFD;20161101;4866;6680;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;9;66,4
0x23AA420DBC767CF1B29DC0E1F95D27049FC648E9;20161101;4866;6680;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;9;97,1
0x88637218D02A585A22F4EAF273741CA93D960B38;20161101;4866;6680;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;8;53,1
0x4A4E52368ACA96822B8E31A0668793229E10F277;20161101;4866;6680;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;8;14,1
0xE0DDC0E740C63C24BF9DFAE1EE5552C6208BBE97;20161101;4866;6680;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;8;78,7
0x5BC2C68DD2AFE2FCA9A358010B7AC2D227080459;20161101;4866;6680;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;8;28,9
0xE0210DEBEC652EACAFF5F7706705891527880ABF;20161101;4866;6680;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;8;60,8
0x839DC9DEFC90A8B4F6613D52DB42D6E7082429C5;20161101;4866;6680;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;8;95,5
0xB45A843E8DF77EFE90C143033FD5F14C90E53C51;20161101;4866;6680;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;7;100,5
0xD1C15F372EC1198E5B506250440428DC9F0B65FA;20161101;4866;6680;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;7;54,5
0x634B2732FF5637B42C28F26D623E76EDA9AE00DB;20161101;211;7973;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;5;63
0x2339D85D8EE568FE0D5D4DDEB5CC292DF987BA9B;20161101;211;7973;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;5;4,4
0xB2AA9AD83080FE57D5D157FCE70CE906C455F2A5;20161101;211;7973;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;10;54,9
0xCB33DFD307E6DE66F68B55C86533773D3AF4E3FC;20161101;211;7973;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;10;32
0x400DA94298FAB7BCB854F2B962827034EC498D3F;20161101;211;7973;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;10;87,3
0x31FDEB734EEE3510E4F828BC62E0147276519885;20161101;211;7973;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;10;19,5
0xB48DF9D35764FA31D9DC4B9F846D5BC9F84EE52F;20161101;211;7973;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;7;19,6
0x355C6658E2865E04DD2D8DAA0AE4EE434223765D;20161101;211;7973;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;7;40,2
0x3A26CA21ACC3B4A8A481C62953B493DD8C7D7922;20161101;211;7973;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;7;74,6
0x3CB6344D16F40C022EA0C9862758708EB500D5FF;20161101;211;7973;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;7;66,7
0x65FA02C27AB135FBCA9FE84D2F7FD30A4C147C08;20161101;875;4837;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;15;65
0xA341A83D81B1839FE46B3E1D0518DE5D03743AA7;20161101;875;4837;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;15;4,2
0x6EE52C78F320B5A974A07FC6B8CA33C9A900C091;20161101;875;4837;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;14;20,7
0xDD0D65619D80664D59F071972427427BCE86E306;20161101;875;4837;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;14;59,5
0xDE025DF735C2BF7D8C953417D032E3847590EA1F;20161101;875;4837;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;14;57,8
0x20A03BF8A1809E31E6524A75431F8987A0FF494E;20161101;875;4837;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;14;70,1
0x7447A809ECBC670839050124164955385EF7AC3A;20161101;875;4837;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;15;38,4
0x3AC27A079B51D5D8A40AE14E60D2E7A3372DDB91;20161101;875;4837;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;15;13,1
0x0193BCB30BF501028E1F1DCF115F4B92482CE718;20161101;875;4837;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;15;16,7
0xB016896857D440A60EF8B71C4F329699662DEC38;20161101;875;4837;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;15;75,5
0x13991C6375B18553FFFAC45C56454971687455B6;20161101;875;4837;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;14;92,4
0x521CC7F6543156DA8F0CA6AB27E1ABC801D4D4BA;20161101;875;4837;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;14;41,5
0xFDDA7EEBD326B222D491FAD4AAFBB73EEF7EDE2A;20161101;875;4837;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;14;52,3
0xF76898B3EBA50314311329A4A391BD41FEB07291;20161101;875;4837;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;14;11,1
0x00FCF9F409744D4727A5CCAF156D817A1AE15A62;20161101;875;4837;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;14;55,6
0x0B68AB985A0E91F491443975ADBE0FE180E182D4;20161101;875;4837;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;18;33,6
0x55C89A505B06A2C052B13BABD2A93589A7C810A4;20161101;875;4837;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;18;53,3
0x0ED72E3DEC1CAA36A1814F1E050726CB0D60FC69;20161101;875;4837;4136;0xE8A28ECBAC2B0CF9600C1A3D4E930CB6C7F192F3;20161110;13;0;0;18;60,6
